Database ID,Date,Title,Filename,Sub Title,FirstLine,Category,Sub-Category,Sub-Sub_Category,Engineers,Station ID,Summary Description,Comments,Dating Notes
19600918W,"September 18, 1960",A to Z in one Step; Sullivan Introduces Hemingway,,,,Radio,WOR Show,,Chris,,"A to Z in one Step; Sullivan Introduces Hemingway; Deceptionville - Old Cats, Young Chicks; Dictator Convention (Kruschev and Tito hit NYC); What Not to Name the Baby; Water Polo Mayhem; Statues and Effigies",,
196011ddW,November 1960,Election,,,,Radio,WOR Show,,,,None,,
19601218W,"December 18, 1960",Martin J. Newmark Interview,,,,Radio,WOR Show,,,,"Martin J. Newmark interview - parody of a Barry Farber interview. Newmark supposedly has a new documentary out called ""Central Park Zoo - Fun, Myth, or Legend?""

Future projects of Martin J. Newmark

Charlie & Og

Will machines create their own Gods

Big nasturtium poem

end theme",,
19601231W,"December 31, 1960",Is Shep Dead?,,,,Radio,WOR Show,,Dan,,"Sales meeting
Indian chant, drum
On naval cruiser
Truck over cliff
Slow dixieland
Your orders are cut
Electronic listener
Gossip
Indian chant, drum
Promotion
Rumor that Shep is dead
""siehst du?""
When I was 10, poem
90% of universe missing
Telephone party proposal

Ending Theme",,
1960mmddW,Summer 1960,Grandmother on porch,,,,Radio,WOR Show,,,,"Grandmother on porch
Ragtime piano
Census taker of year 2000, Brubeck background
Radio as underground medium
Father of the Year, letter to A. Landers
Call with listener
People secretly love disasters
Something in your eye baby.
Broadway stroll
It's a dark and stormy sea
Dark glasses
Peter Sellers
Savage Eye movie
Big nasturtium poem
Uncle Sam at automat
Mother's story of crashing zeppelin
Stripper on bus
Charlie & Og - you never can tell
Railroad Jim and ghost, poem
Hank Wilson, 56 watches, now dead",,
1960mmddW6437,1960,Nixon-Lodge Moment of Truth,,,,Radio,WOR Show,,,,None,,
1960mmddWa,1960,Chewing Tobacco,,,,Radio,WOR Show,,,,,,
1960mmddWb,1960,JG the Ape,,,,Radio,WOR Show,,,,,,
1960mmddWc,1960or 1961,Dating Girl from Morristown,,,,Radio,WOR Show,,,,,,
1960mmddWd,1960,Technicolor,,,,Radio,WOR Show,,,,,,"Originally date for 1958 - Two news articles Shep read appeared in other papers dating it sometime after May 3, 1960. See photos of articles below"
1960mmddWe,1960,What Are You Trying To Prove,,,,Radio,WOR Show,,,,None,,
19610101W,"January 1, 1961",Man cannot see himself,,,,Radio,WOR Show,,,,"Man cannot see himself
Folk wisdom about New Year and time
Village Voice ad
Starlings
O time... various perspectives on time
Evolution of money
end theme",,
19610122W,"January 22, 1961",- Part of Sunday Show -,,,,Radio,WOR Show,,,,,,
196101ddWa,January 1961,Religious revival,,,,Radio,WOR Show,,,,"Religious revival
Dear Abbey - wife is trash writer
Rhinegold ad
Games - diplomacy, risk, verdict
end theme",,
196101ddWb,January 1961,NO TITLE,,,,Radio,WOR Show,,,,"Music - jug, gothic
 end theme",,
196101ddWc,January 1961,False Spring,,,,Radio,WOR Show,,,,"Shep talks about the coming of age in this show. He talks about how girls seem to be different. 

Stealing copies of ""Spicy Detective"" and ""Spicy Westerns"", hiding them in the ice box in the basement. Suddenly they disappear! Esther Jane Alberry and Eileen Ackers have an effect on him. Just passing their houses, he breaks into a cold sweat. 

His mother remarks to him, ""You're beginning to feel your oats?"" She tells him his father should have a talk with him.

Unsightly skin problems. An ad says Fleishman's yeast will clear it up. So he goes down to Mattingly's grocery store to buy a cake. Mattingly chuckles and asks if he's having skin problems. The old ladies in the store look at him. Mattingly knows his mother doesn't bake bread, she's been a Silvercup lady from way back.

The yeast doesn't work, the old man says nothing and puberty churns on.",,
19610213W,"February 13, 1961",First night back on weekdays,1961-02-13_030_First_Night_Back_on_Weekdays.mp3,,,Radio,WOR Show,,,,"No one listens
 You're next
 Crisis man
 Siphoning gas
 Electric rabbit
 NY is mine
 Flash your headlights
 Outlaw ice skater",,
19610214W,"February 14, 1961",The Ground Sniffers,1961-02-14_030_Ground_Sniffer.mp3,,"Ahead of me, about 20 feet, I see this old guy...",Radio,WOR Show,,,,,,
19610215W,"February 15, 1961",Whiner in subway,,,,Radio,WOR Show,,,,"opening theme
Whiner in subway
""lummox"" definition?
poems with dixieland
pot of Wheatena boiling
more poems
end theme",,
19610222W,"February 22, 1961",Civil War Centennial Pitch,1961-02-22_030_Civil_War_Centennial_Pitch.mp3,,,Radio,WOR Show,,Ed,,"Dream Sequences - Getting up at 3 or 4 in the morning and dragging yourself to the bathroom for a drink of water. Easing back into the sack, there is a rustling sound out on the street. Looking out, there is a long dark mass of people moving to the end of the block, climbing down a manhole. They're wearing bathing suits and bathing caps, carrying weekend travel cases. 15 minutes later you're in your bathing suit and following them down the manhole. You are awakened by the phone. The editor of Life wants to do an 8 page picture story on you. You hang up, the phone rings again, the New York Times wants to do a Sunday supplement, the phone rings again, Charles Collinwood, a three part program. Finally the phone rings with a call from Jack (Kennedy) at the White House. Off the phone again and there's this gigantic watermelon - at long last you've tapped it.

What everybody secretly wants - a monopoly. What every businessman really wants is to see - another businessman  up against the wall. Games show what we secretly want.

A small booklet in his mind - ""Keep Your Knees Loose"", the education of a 20th century man.

All the talk about George Washington on the air today. National nothing but the truth day.

From out of the wastebasket, a tip sheet on how to make the radio station really sell. Use the upcoming Civil War Centennial as a theme. Dress up the salesmen and personalities. Offer Confederate money as premiums.

Getting into a cab a three in the morning on the streets of Manhatten. The cab driver is a ""real chick"". She's been a cabbie for seven months since taking some time off from being a stripper in Miami.

Playing the infield and all the balls are flys. Playing the outfield and there's nothing but groounders.

Finally, a letter from a 16 year old fan which Shep reads, concludes: ""Shepherd, I'm digging your night show. You sound like a fish that's been flopping around on a pier in the sun and some kind-hearted old Schrafts lady just threw you back in the sea."" (See note 1)","1) Shep had just started doing a night show again (Feb 13) after being on Saturday and Sunday afternoons only since Sept. 11, 1960.

2) Best guess by the ""Jean Shepherd Audio Archeologists"" is that this show was done on  Wednesday February 22, 1961 due to references to George Washington and the upcoming Civil War Centennial Celebration beginning April 12th.",
19610227W,"February 27, 1961",One of Them Beats,1961-02-27_030_One_of_Them_Beats.mp3,,,Radio,WOR Show,,,,"Reading the obits, man dies and when they open the safe deposit box at the bank, he has 3,000 golf score cards from 3,000 different golf courses.

An ad for ""guaranteed memorials"".

His friend Frank kept a note book of all the restaurants he ever ate in. He would color code the entries if it was good or bad. He could recite any given date where he ate and what he ate.  

Prexy's commercial - the native American food, hot dogs and hamburgers.

""When I was in collage there were 4,000 other hamburgers with me""

Go into the new Prexy's on Saturday and say quietly ""Excelsior"" and you will get a strawberry short cake with soft ice cream - on the house.

Native customs - tourists from India writing home about observations they make of New York natives. 

Celebrity photos hanging on walls of establishments. ""To Fred, the greatest barber in Manhatten - Steverino"" (Steve Allen). A native Manhattan tradition. 

The big Apple. What kind of an apple is Manhattan? A Macintosh, a Golden Delicious? 

An odd thing, this business of time. Shep discusses the odd feeling of his recently changed time slot (Weekdays, 11:15pm to Midnight - He had been on Saturday and Sunday afternoons.) 

""It was like returning to something that you haven't eaten for a long time but you vaguely  remember that you liked and suddenly you're having it again and it tastes even better than you thought it tasted""
If he ever had a bar or grill he would line the wall with pictures of unknown people.

""Keep your knees loose and your fanny down""",,
19610301W,"March 1, 1961",One Man Radio Shows,1961-03-01_One_Man_Radio_Shows.mp3,,,Radio,WOR Show,,,,"The ability to strike a different type of note.

Interesting observations and trivia.

Working at a one man radio station for 12 hours a day, doing one man shows at WKLUCQ using names like H.G. Grubbage and Friendly Fred. Did the entire day's broadcast schedule using different names and voices.

He goes on to tell interesting news notes as ""H.G. Grubbage""
The end of the world - in Philadelphia

The auction of a 6 foot statue ""Babe"" Ruth. Bids start at $100, but the only bid was for 25 cents. A  650lb 6-1/2 foot long wooden pig went for $310.",Shep tell everyone to go into the new Prexy's and whisper Excelsior. The man behind the counter will make you a Strawberry Shortcake with soft ice cream on top - for free.,
19610302W,"March 2, 1961",Shoeshines and Creative Obstructionism,1961-03-02_Shoeshines_and_Creative_Obstructionism.mp3,,,Radio,WOR Show,,Jen,,"The Shoeshine man - the key figure around which the underground network of local people revolve. He knows everyone, and what they're up to.

Creative obstructionism as a way of life.

Filling out the crossword puzzle in ""Spicey Whoopie"" magazine. The only crossword puzzle consisting entirely of four letter words.


During the Prexy's commercial Shep tell listeners ""Whisper ""Excelsior"" and receive a free Strawberry Shortcake""","The 1961 show had somewhat of the free-form nature of the late-night Shep I so much admire. Eugene Bergmann

Shep mentions going to Prexy's after the show on Saturday afternoon. This gives a date of at least 3/1961 before the saturday afternoon shows ended.",
19610304W,"March 4, 1961","Dime Store Day, Dance Marathon, Aptitude Tests",1961-03-04_030_Sat_Show.mp3,,,Radio,WOR Show,,,,,,
19610414W,"April 14, 1961",The Story of Change,1961-04-14_500_Story_of_change.mp3,,,Radio,WOR Show,,,,"Side show barker
 Types of people
 Turnpike coin taker
 Indian music",,
19610415W,"April 15, 1961",NO TITLE,,,,Radio,WOR Show,,,,"Solitary guy with TV
 Winston ad
 Amateur radio cont.
 Morse code champion",,
19610418W,"April 18, 1961",Miss Bundy and the Projector,1961-04-18_500_Miss_Bundy_and_the_Projector.mp3,,,Radio,WOR Show,,Ed,,"Gothic remnants in NY

Chrysler Bldg. gargoyles

Ms. Bundy and projector fiasco - Miss Bundy organized hikes and clean-up days. Mr Spencer was principal at the school. Miss Bundy was to operate projector to show a safety movie. When the movie is over and the lights go back on there is a 6 foot pile of film on the floor behind the projector. Shep is in the Army and gets paper from home and reads Miss Bundy has died at the age of 67.

An article in the Hammond Times on April 12, 1934 may have inspired the story. ""Much interest was created by a movie machine which James Reel demonstrated for the 5A, 6B grades in Miss Robinettes room last Wednesday.""

Sargasso Sea

end theme","The article in the Hammond Times on April 12, 1934 may have inspired the story that Shep tells. Although he was already out of her class in 1934, it was not uncommon (at least when I went to school in the50s) when some sort of demonstration by a visitor would be done in school, they would sometimes do it from class to class and school to school over a period of days. Perhaps there was an incident where the film broke and began spewing onto the floor. Having been on a visual aids crew, that embarresment occurred quite frequently to me. He probably recalled this and then commenced to expand the story for use radio.",
196104ddW,April 1961,Pirate Radio,,,,Radio,WOR Show,,,,,,Dated as April by FHC
19610503W,"May 3, 1961",The Bestiary,,,,Radio,WOR Show,,,,"The Bestiary - T.H. White
A Canticle for Liebowitz - Walter Miller",,
19610603W,"June 2, 1961",George Kaufman,,,,Radio,WOR Show,,,,,,
19610629W,"June 29, 1961",NO TITLE,,,,Radio,WOR Show,,,,"Eternal flame
 Edison show at Soldiers Field
 Scooter accident
 Camel ad
 Attack movie ad
 Alba milk ad -- puns
 end theme",,
19610630W,"June 30, 1961",NO TITLE,,,,Radio,WOR Show,,,,"Lawyer on Broadway
 Feeding big dogs

 

 Safeway ad",,
196106ddW,June 1961,"Smell of Houses, Indiana Dunes",,,"I'm standing there by the kitchen table, see...",Radio,WOR Show,,,,,,
196106ddW1,June 1961,"Electric Roses, Lake Michigan Weather, Steel Mill Tornado",,,,Radio,WOR Show,,,Speaking of sinister voices that lie just below the scheme of mankind - this is WOR AM and FM.,"Jean talks about demonstrators, from the US to potato farmers in France, shares some street scenes from Times Square, and talks about the tornado that hit the steel mill.",,
196106ddW2,June 1961,"Yeast, Skin Trouble, Great White Ship",,,,Radio,WOR Show,,,,,,
19610817W,"August 17, 1961",Hit On Head By 2 x 4,1961-08-17_500_Hit_on_head.mp3,,,Radio,WOR Show,,,,,,
19610904W,"September 4, 1961",It's All Part of Life - Square Eggs - Army Bangalor Story,1961-09-04_Part_of_Life.mp3,,,Radio,WOR Show,,,,,,
19610905W,"September 5, 1961",A Box to Hide In,1961-09-05_Box_to_Hide_In.mp3,,"Ahhh, is there a 'Good Time Charlie' with us tonight?",Radio,WOR Show,,Ed,,"""Is there a 'good time Charlie' with us tonight? Is this an expression used only in the middle west?""

Shep thanks the NY Times for the article about the show written about a week previously.  ""Whoever wrote it up didn't even sign his name.""
We spend most of our lives searching for our identity. 

Shep discusses phrases like ""Good Time Charlies"", ""Big Butter and Egg Man"" , ""A Red Hot Cookie"", ""A Smooth Article"", ""Honkey Dorey"", and ""Hotsy Totsy"" 

He quickly jumps from topic to topic all pertaining to people and their mannerisms. He talks about conditioning rats to respond to reward as they learn a feeding pattern relating to a buzzer.

Building a philosophical box around yourself. When things get too involved man builds a box around him. This is why they move to the suburbs. They feel safety with the shutters and the lawn around. A man in Syracuse, New York commits suicide by sealing himself in a crate with only a flashlight.

He reads from James Thurber about the man and the box.

""And by the way. The box principle is also associated with extremism of many forms. The are many ways of building a a box to hide in. And in the end all you can say is... 'Maybe it'll all go away, maybe I'll be all right, maybe it'll get worse' ...It really is hard to say.""","Election primaries for NY Mayor is tomorrow Night.

NY Times article is:
Radio-TV: Raconteur - Jean Shepherd Still in High Style on WOR
August 28, 1961",
